
지점,시작일,종료일,지점명,지점주소,관리관서,위도,경도,노장해발고도(m),기압계(관측장비지상높이(m)),기온계(관측장비지상높이(m)),풍속계(관측장비지상높이(m)),강우계(관측장비지상높이(m))
7365,2010-11-15,,부동면,,,36.3569,129.1594,297,,,,
7366,2010-11-15,,청송읍,,,36.5295,129.0467,190,,,,
7367,2010-11-15,,진보면,,,36.4341,129.0564,202,,,,
7368,2010-11-15,,당리출장소,,,36.7556,129.0527,360,,,,
7369,2010-11-15,,일원면,,,36.7023,129.1288,332,,,,
7370,2010-11-15,,영양읍,,,36.667,129.1142,238,,,,
7371,2010-11-15,,수비면,,,36.7651,129.2026,409,,,,
7372,2010-11-15,,입암면,,,36.5935,129.0903,200,,,,
7373,2010-11-15,,석보면,,,36.558,129.1247,205,,,,
7374,2010-11-15,,청기면,,,36.6612,129.0623,236,,,,
7374,2002-04-15,,비케이,,,46.1667,3.400,249,,,,
7375,2010-11-15,,강구면,,,36.3618,129.3786,5.17,,,,
7376,2010-11-15,,남정면,,,36.2861,129.3725,9.55,,,,
7377,2010-11-15,,달산면,,,36.3991,129.3033,61.84,,,,
7378,2010-11-15,,병곡면,,,36.6023,129.4107,7.24,,,,
7379,2002-04-15,,세인트-얀,,,46.4167,4.0167,242,,,,
7379,2010-11-15,,창수면,,,36.5463,129.3483,24.6,,,,
7380,2010-11-15,,지품면,,,36.4484,129.2818,78.14,,,,
7381,2010-11-15,,영덕읍,,,36.4095,129.3728,14.63,,,,
7382,2010-11-15,,영해면,,,36.5375,129.4071,17.73,,,,
7383,2010-11-15,,축산면,,,36.5089,129.4143,25.66,,,,
7384,2010-11-15,,각남면,,,35.6418,128.6589,85,,,,
7385,2010-11-15,,운문면,,,35.7156,128.9131,120,,,,
7385,2002-04-15,,마숑,,,46.300,4.800,216,,,,
7386,2010-11-15,,금천면,,,35.6872,128.8924,95,,,,
7386,2002-04-15,,도레-타바우스,,,47.0333,5.4167,196,,,,
7387,2010-11-15,,매전면,,,35.667,128.8556,94,,,,
7388,2010-11-15,,각북면,,,35.6873,128.5894,240,,,,
7389,2010-11-15,,이서면,,,35.6632,128.6705,94,,,,
7390,2010-11-15,,청도읍,,,35.6455,128.7413,76,,,,
7391,2010-11-15,,풍각면,,,35.6389,128.6184,98,,,,
7392,2010-11-15,,화양읍,,,35.6498,128.7061,108,,,,
7393,2010-11-15,,개진면,,,35.7082,128.3501,133.15,,,,
7394,2010-11-15,,대가야,,,35.7246,128.2677,20,,,,
7395,2010-11-15,,다산면,,,35.8258,128.4544,27,,,,
7396,2010-11-15,,성산면,,,35.7499,128.3599,373,,,,
7397,2010-11-15,,쌍림면,,,35.6799,128.242,18,,,,
7398,2010-11-15,,덕곡면,,,35.7794,128.2328,75,,,,
7399,2010-11-15,,우곡면,,,35.678,128.342,9,,,,
7400,2010-11-15,,운수면,,,35.7691,128.2905,21,,,,
7401,2010-11-15,,금수면,,,35.9196,128.1758,166.5,,,,
7402,2010-11-15,,대가면,,,35.9103,128.2287,96.68,,,,
7403,2010-11-15,,초전면,,,35.973,128.2625,52.59,,,,
7404,2010-11-15,,선남면,,,35.9005,128.352,31.77,,,,
7405,2010-11-15,,성주읍,,,35.9192,128.2895,36.01,,,,
7406,2010-11-15,,수륜면,,,35.833,128.1924,106.83,,,,
7407,2010-11-15,,벽진면,,,35.9484,128.2164,63.56,,,,
7408,2010-11-15,,월향면,,,35.9456,128.3158,43.18,,,,
7409,2010-11-15,,용암면,,,35.8363,128.3369,32.48,,,,
7410,2010-11-15,,가천면,,,35.8844,128.1662,128.47,,,,
7411,2010-11-15,,가산면,,,36.086,128.5389,126.46,,,,
7412,2010-11-15,,기산면,,,35.9864,128.3827,36.33,,,,
7412,2002-04-15,,꼬냑,,,45.6667,-0.3167,30,,,,
7413,2010-11-15,,동명면,,,35.984,128.5535,77.44,,,,
7414,2010-11-15,,북삼읍,,,36.0627,128.3429,69.81,,,,
7415,2010-11-15,,석적읍,,,36.0663,128.4008,36.84,,,,
7416,2010-11-15,,약목면,,,36.0328,128.3638,54.17,,,,
7417,2010-11-15,,왜관읍,,,35.9954,128.4015,39.17,,,,
7418,2010-11-15,,지천면,,,35.9561,128.4911,58,,,,
7419,2010-11-15,,개포면,,,36.6084,128.3665,81.92,,,,
7420,2010-11-15,,예천읍,,,36.6571,128.4535,92.48,,,,
7421,2010-11-15,,상리면,,,36.7713,128.4188,258.65,,,,
7422,2010-11-15,,보문면,,,36.6652,128.5109,110.48,,,,
7423,2010-11-15,,용궁면,,,36.6086,128.2774,77.26,,,,
7424,2010-11-15,,용문면,,,36.6903,128.411,134,,,,
7425,2010-11-15,,하리면,,,36.7448,128.4434,160.82,,,,
7426,2010-11-15,,유천면,,,36.6354,128.390,97.88,,,,
7427,2010-11-15,,지보면,,,36.5483,128.3904,83.28,,,,
7428,2010-11-15,,감천면,,,36.7211,128.5264,151.56,,,,
7429,2010-11-15,,풍양면,,,36.5106,128.299,75.73,,,,
7430,2010-11-15,,호명면,,,36.5945,128.4687,83.4,,,,
7431,2010-11-15,,상운면,,,36.8337,128.7552,222,,,,
7432,2010-11-15,,봉화읍,,,36.8876,128.7396,200,,,,
7433,2010-11-15,,명호면,,,36.8588,128.9001,210,,,,
7434,2010-11-15,,법전면,,,36.9106,128.877,360,,,,
7434,2002-04-15,,리모주,,,45.8667,1.1833,402,,,,
7435,2010-11-15,,봉성면,,,36.8859,128.818,312,,,,
7436,2010-11-15,,석포면,,,37.0485,129.0652,501,,,,
7437,2010-11-15,,물야면,,,36.9751,128.7358,288,,,,
7438,2002-04-15,,브리브,,,45.150,1.4667,111,,,,
7438,2010-11-15,,춘양면,,,36.935,128.9149,320,,,,
7439,2010-11-15,,소천면,,,36.9376,129.0031,317,,,,
7440,2010-11-15,,재산면,,,36.8159,128.9619,320,,,,
7441,2010-11-15,,근남면,,,36.9628,129.3945,11,,,,
7442,2010-11-15,,매화면,,,36.9132,129.3822,28,,,,
7443,2010-11-15,,북면,,,37.1049,129.3728,8,,,,
7445,2010-11-15,,후포면,,,36.6785,129.439,8,,,,
7446,2010-11-15,,온정면,,,36.7241,129.3454,134,,,,
7447,2010-11-15,,울진읍,,,36.9973,129.4027,15,,,,
7448,2010-11-15,,죽변면,,,37.0597,129.4222,12,,,,
7449,2010-11-15,,기성면,,,36.7982,129.4514,15,,,,
7451,2010-11-15,,북면,,,37.5407,130.8746,23,,,,
7452,2010-11-15,,서면,,,37.4677,130.8382,35,,,,
7453,2010-11-15,,울릉읍,,,37.485,130.9036,56,,,,
7454,2011-02-15,,장량동,,,36.0707,129.3803,28,,,,
7455,2011-02-15,,원평동,,,36.1309,128.3257,46.57,,,,
7456,2011-02-15,,형곡동,,,36.1135,128.3361,60.9,,,,
7457,2011-02-15,,대도동,,,36.0188,129.3658,4.16,,,,
7458,2011-02-15,,성건동,,,35.8508,129.2075,38.91,,,,
7459,2011-02-15,,공단동,,,36.1052,128.384,38.02,,,,
7460,2011-02-15,,대송면,,,35.9681,129.3603,11.97,,,,
7460,2002-04-15,,클레르몽페랑,,,45.7833,3.1667,329,,,,
7461,2011-02-15,,휴천2동,,,36.8101,128.6217,141.1,,,,
7462,2011-02-15,,명륜동,,,36.5676,128.7291,102,,,,
7463,2011-02-15,,문당동,,,36.1454,128.086,94,,,,
7464,2011-02-15,,장흥동,,,35.9802,129.3748,11,,,,
7465,2011-02-15,,3공단,,,35.963,129.3766,70.43,,,,
7466,2011-02-15,,죽장면 하사,,,36.2611,129.0692,335,,,,
7467,2011-02-15,,오천읍 갈평,,,35.9099,129.4034,94,,,,
7468,2012-09-20,,4공단,,,36.1512,128.4499,66.34,,,,
7469,2014-07-03,,공단2동,,,36.1013,128.3846,33,,,,
7470,2014-07-03,,풍천면 어담,,,36.4937,128.5635,154.72,,,,
7471,2002-04-15,,르퓌,,,45.0833,3.7667,832,,,,
7471,2014-07-03,,예안면 삼계,,,36.7191,128.9255,209.78,,,,
7475,2002-04-15,,생테-티엔 떼옹,,,45.5333,4.300,400,,,,
7479,2014-12-04,,영해대리,,,36.5315,129.263,233.72,,,,
7480,2002-04-15,,리용-브롱,,,45.7167,4.9333,198,,,,
7480,2014-12-04,,창수보림,,,36.6388,129.2643,171.8,,,,
7481,2002-04-15,,리용,,,45.7333,5.0833,248,,,,
7481,2014-12-04,,청통신원리,,,36.0177,128.7771,179,,,,
7481,2002-04-15,,리옹 사똘라스,,,45.7333,5.0833,248,,,,
7482,2014-12-04,,보현산,,,36.1643,128.9769,1110,,,,
7482,2002-04-15,,암베리우,,,45.9833,5.3333,251,,,,
7483,2014-12-04,,북안상리,,,35.8512,128.9916,165,,,,
7484,2014-12-04,,임고수성리,,,36.0569,129.1116,212,,,,
7485,2014-12-04,,고경덕정리,,,35.9365,129.1074,192,,,,
7486,2002-04-15,,그르노블-ST-아스,,,45.3667,5.3333,384,,,,
7486,2014-12-04,,대창직천리,,,35.8748,128.9615,163,,,,
7487,2014-12-04,,금호대곡리,,,35.8958,128.9237,119,,,,
7487,2007-01-01,,그르노블-LVD,,,45.2167,5.850,220,,,,
7488,2016-09-08,,북후면 신전,,,36.6732,128.6326,297.35,,,,
7489,2016-09-08,,도산면 태자,,,36.8021,128.8442,539.56,,,,
7490,2018-09-07,,덕동댐,,,35.8329,129.3102,164,,,,
7491,2018-09-07,,풍천면 구호,,,36.4945,128.4619,209.78,,,,
7491,2002-04-15,,샹베리/엑스-레-방,,,45.6333,5.8667,235,,,,
7492,2018-09-07,,임동면 대곡,,,36.6649,128.9752,269.65,,,,
7493,2018-09-07,,임하면 추목,,,36.4723,128.8127,162.85,,,,
7494,2018-09-07,,운문령정상,,,35.6373,129.0398,621,,,,
7495,2018-09-07,,상주시,,,36.429,128.1578,60.21,,,,
7496,2018-09-07,,칠곡군,,,35.9906,128.4184,42,,,,
7497,2019-08-13,,녹전면 사신,,,36.6932,128.7774,169,,,,
7500,2002-04-15,,카프 페레,,,44.6333,-1.250,9,,,,
7503,2002-04-15,,비스카로세,,,44.4333,-1.250,33,,,,
7510,2002-04-15,,보르도 메히냑,,,44.8333,-0.700,49,,,,
7524,2002-04-15,,아겐,,,44.1833,0.600,59,,,,
7530,2002-04-15,,베르제락,,,44.8167,0.5167,51,,,,
7535,2002-04-15,,구흐동,,,44.750,1.400,259,,,,
7540,2002-04-15,,몽토방,,,44.0333,1.3833,107,,,,
7549,2002-04-15,,오리라,,,44.8833,2.4167,639,,,,
7552,2007-01-01,,살레스 라 수르케,,,44.4167,2.4833,581,,,,
7558,2002-04-15,,밀로,,,44.1167,3.0167,715,,,,
7560,2002-04-15,,몬 아골,,,44.1167,3.5833,1567,,,,
7570,2002-04-15,,우베나스,,,44.5333,4.3667,280,,,,
7577,2002-04-15,,몽뗄리마흐,,,44.5833,4.7333,73,,,,
7579,2002-04-15,,오렌그,,,44.1333,4.8333,53,,,,
7588,2002-04-15,,ST-우반-수르-두란케,,,44.0667,6.000,457,,,,
7591,2002-04-15,,엠브룬,,,44.5667,6.500,871,,,,
7591,2002-04-15,,엄브하,,,44.5667,6.500,871,,,,
7600,2002-04-15,,소카,,,43.400,-1.6833,24,,,,
7602,2002-04-15,,비아리츠,,,43.4667,-1.5333,69,,,,
7603,2002-04-15,,다스,,,43.6833,-1.0667,31,,,,
7607,2002-04-15,,몽드마흑성,,,43.9167,-0.500,59,,,,
7610,2002-04-15,,파,,,43.3833,-0.4167,183,,,,
7621,2002-04-15,,따흐브 오싸,,,43.1833,0.000,360,,,,
7622,2002-04-15,,오슈,,,43.6833,0.600,121,,,,
7627,2002-04-15,,생쥐홍,,,43.000,1.100,411,,,,
7630,2002-04-15,,뚤루즈 블라냑,,,43.6333,1.3667,151,,,,
7632,2002-04-15,,알비,,,43.9167,2.1167,172,,,,
7635,2002-04-15,,카르카손느,,,43.2167,2.3167,126,,,,
7641,2002-04-15,,제테,,,43.400,3.6833,80,,,,
7643,2002-04-15,,몽펠리에,,,43.5833,3.9667,3,,,,
7645,2002-04-15,,님므-쿠르베삭,,,43.8667,4.400,60,,,,
7646,2007-01-01,,님므 가론스,,,43.7667,4.4167,92,,,,
7647,2002-04-15,,이스트르,,,43.5167,4.9167,23,,,,
7648,2002-04-15,,사론,,,43.600,5.100,59,,,,
7650,2002-04-15,,마히냔느,,,43.450,5.2333,5,,,,
7661,2002-04-15,,캅세뻬,,,43.0833,5.9333,126,,,,
7667,2002-04-15,,이예,,,43.100,6.150,2,,,,
7675,2002-04-15,,르 룩,,,43.3833,6.3833,80,,,,
7684,2002-04-15,,칸느,,,43.5333,6.950,3,,,,
7690,2002-04-15,,니스,,,43.650,7.200,4,,,,
7700,2011-11-01,,경산시(자인면),,,35.8166,128.8131,62,,,,
7701,2011-11-01,,경주시(용강상리),,,35.8672,129.2253,110,,,,
7702,2011-11-01,,구미시(선산읍),,,36.2337,128.2898,32,,,,
7704,2011-11-01,,문경시(흥덕동),,,36.6081,128.2082,85,,,,
7705,2011-11-01,,봉화군1(봉성면),,,36.9012,128.7732,266,,,,
7710,2011-11-01,,상주시(초산동),,,36.4537,128.1679,66,,,,
7711,2011-11-01,,성주군(대가면),,,35.9152,128.2526,60,,,,
7712,2011-11-01,,안동시(송천동),,,36.5379,128.8045,78,,,,
7713,2011-11-01,,영양군(영양읍),,,36.6552,129.1486,248,,,,
7715,2011-11-01,,영주시(부석면),,,37.0027,128.653,386,,,,
7716,2011-11-01,,영주시(안정로),,,36.8465,128.5611,173,,,,
7717,2011-11-01,,영주시(안풍리),,,36.8596,128.5584,206,,,,
7718,2011-11-01,,영주시(평은면),,,36.7644,128.7017,220,,,,
7720,2011-11-01,,예천군(예천읍),,,36.6778,128.4616,101,,,,
7721,2011-11-01,,울진군(매화면),,,36.9172,129.3794,27,,,,
7722,2011-11-01,,의성군(봉양면),,,36.3227,128.6459,90,,,,
7723,2011-11-01,,청송군(청송읍),,,36.3917,129.079,217,,,,
7724,2011-11-01,,칠곡군(약목면),,,36.0396,128.3823,47,,,,
7725,2011-11-01,,봉화군2(석포면),,,37.0522,129.0031,586,,,,
7727,2011-11-01,,포항시(북구),,,36.1136,129.3049,45,,,,
7728,2015-09-15,,청도군(화양읍),,,35.650,128.730,89,,,,
7728,2011-11-01,2012-12-31,청도군(화양읍),,,,,,,,,
7729,2015-09-15,,상주시(화서면),,,36.440,127.940,294,,,,
7729,2011-11-01,2012-12-31,상주시(화서면),,,,,,,,,
7730,2015-09-15,,영덕군(병곡면),,,36.570,129.400,17,,,,
7732,2015-09-15,,영동군(심천면),,,36.210,127.720,100,,,,
7733,2016-03-04,,구미시(옥성면),,,36.3262,128.2768,40,,,,
7734,2016-03-04,,대구시(북구),,,35.5727,128.3341,61,,,,
7735,2016-03-04,,봉화군(외삼리),,,36.8983,128.8054,300,,,,
7736,2016-03-04,,상주시(공성면),,,36.2823,128.0739,100,,,,
7737,2016-03-04,,성주군(대천리),,,35.8797,128.1782,122,,,,
7738,2016-03-04,,안동시(북후면),,,36.6631,128.701,134,,,,
7739,2016-03-04,,영양군(대천리),,,36.6544,129.1486,227,,,,
7740,2016-03-04,,영주시(용산리),,,36.4834,128.3225,189,,,,
7741,2016-03-04,,의성군(의성읍),,,36.3416,128.7428,142,,,,
7742,2016-03-04,,청도군(이서면),,,35.6479,128.6485,93,,,,
7743,2016-08-31,,청도군(각북면),,,35.6693,128.5598,126,,,,
7744,2018-09-06,,의성군 옥산면,,,36.4158,128.7989,182.7,,,,
7745,2018-09-06,,상주시 외서면,,,36.4943,128.176,81,,,,
7746,2018-09-06,,영천시 금호읍,,,35.9207,128.8637,77,,,,
7747,2002-04-15,,페르피냥,,,42.7333,2.8667,42,,,,
7754,2002-04-15,,카르비,,,42.5333,8.800,57,,,,
7761,2002-04-15,,아작시오,,,41.9167,8.800,6,,,,
7765,2002-04-15,,소렌자라,,,41.9167,9.400,17,,,,
7775,2002-04-15,,아리스트로,,,42.2667,9.5333,65,,,,
7790,2002-04-15,,바스티아,,,42.550,9.4833,10,,,,
7803,2011-11-01,,현내,,,36.1857,129.0698,266,,,,
7804,2011-11-01,,지동리,,,36.1366,129.0662,405,,,,
7805,2011-11-01,,가사,,,36.1948,129.1509,326,,,,
7806,2011-11-01,,운문댐,,,35.7186,128.8161,127,,,,
7807,2011-11-01,,영천댐,,,36.0798,129.0326,162,,,,
7810,2006-03-23,,군위지사,,,36.122,128.794,211,,,,
7812,2011-11-01,,대현,,,35.7267,129.0581,250,,,,
7813,2011-11-01,,안계댐,,,36.0343,129.2609,46.9,,,,
7814,2011-11-01,,감포댐,,,35.8354,129.5108,61.4,,,,
7815,2011-11-01,,청송,,,36.4338,129.0413,270,,,,
7816,2011-11-01,,진보,,,36.5309,129.0679,280,,,,
7817,2006-03-23,,부동,,,36.3927,129.1472,370,,,,
7818,2011-11-01,,부남,,,36.3317,129.0699,380,,,,
7819,2011-11-01,,운문(소문),,,35.6682,129.003,270,,,,
7820,2011-11-01,,서면(안동),,,36.9641,129.1136,684,,,,
7821,2011-11-01,,일월,,,36.7587,129.0882,380,,,,
7822,2011-11-01,,영양,,,36.6538,129.1065,225,,,,
7823,2011-11-01,,수비,,,36.6973,129.202,374,,,,
7825,2011-11-01,,예안,,,36.658,128.8678,304,,,,
7827,2011-11-01,,의촌,,,36.7169,128.855,234,,,,
7828,2011-11-01,,모서2,,,36.3342,127.8981,545,,,,
7829,2011-11-01,,춘양,,,36.9497,128.9163,363,,,,
7830,2011-11-01,,갈산,,,36.8378,128.9789,440,,,,
7831,2011-11-01,,고선2,,,36.9591,128.9904,369,,,,
7832,2011-11-01,,백천,,,37.0724,128.9726,369,,,,
7833,2011-11-01,,명호,,,36.8126,128.8732,505,,,,
7834,2011-11-01,,산내(운문),,,35.7763,129.0217,290,,,,
7835,2014-07-03,,석산,,,36.1666,128.8272,220,,,,
7836,2014-07-03,,석보,,,36.5447,129.1414,250,,,,
7837,2014-12-03,,김천부항댐,,,35.9814,128.0058,208,,,,
7838,2014-12-03,,부항1,,,35.9853,127.9419,256,,,,
7839,2014-12-03,,부항2,,,36.025,127.9219,458,,,,
7840,2015-02-23,,보현산댐,,,36.1273,128.9494,250,,,,
7841,2015-02-23,,하송,,,36.1495,128.9229,254,,,,
7842,2016-03-14,,성재,,,36.2369,128.9667,381.9,,,,
7842,2006-03-23,2006-03-23,성재,,,36.2369,128.9667,381.9,,,,
7843,2016-03-14,,갈천(성덕),,,36.1956,128.9467,400.05,,,,
7844,2016-03-14,,묵계,,,36.1836,128.9828,575.5,,,,
7870,2011-11-01,,화북면,,,36.5634,127.9172,5,,,,
7871,2011-11-01,,태하동,,,37.5235,130.7973,2,,,,
7872,2011-11-01,,안계면,,,36.3688,128.4564,5,,,,
7873,2011-11-01,,지품면,,,36.4482,129.2751,6,,,,
7874,2011-11-01,,산격동,,,35.891,128.6082,5,,,,
7875,2012-09-20,,대명동,,,35.8452,128.5713,3,,,,
7878,2015-01-07,,대송면,,,35.9685,129.360,1,,,,
7891,2013-01-01,,청옥산,,,37.0433,128.9624,1279.27,,,,
7892,2013-01-01,,큰재,,,36.9584,128.9622,832,,,,
7893,2013-01-01,,통고산,,,36.8984,129.1923,1071.28,,,,
7894,2013-01-01,,가재미재,,,36.7758,129.3716,359.61,,,,
7895,2013-01-01,,아구산,,,36.9965,129.2886,646.74,,,,
7896,2013-01-01,,장군봉,,,36.8534,129.0862,1135.56,,,,
7897,2013-01-01,,함박산,,,36.6738,129.087,575.91,,,,
7898,2013-01-01,,명동산,,,36.5166,129.2453,811.17,,,,
7899,2013-01-01,,용바위,,,36.5698,128.9083,399.39,,,,
7900,2013-01-01,,감연산,,,36.3671,129.0482,566.13,,,,
7901,2013-01-01,,독경산,,,36.6148,129.2475,681.71,,,,
7902,2013-01-01,,삿갓봉,,,36.4111,129.3185,270.01,,,,
7903,2013-01-01,,내연산,,,36.2176,129.2639,701.45,,,,
7904,2013-01-01,,조항산,,,35.9733,129.4684,215.65,,,,
7905,2013-01-01,,주월산,,,36.3156,128.8044,438.26,,,,
7906,2018-06-29,,안동 수운산,,,36.4673,128.5834,370,,,,
7907,2018-06-29,,검마산,,,36.7385,129.2528,891,,,,
7908,2018-06-29,,예천 가재봉,,,36.8082,128.426,816,,,,
7909,2018-06-29,,백병산전곡리,,,37.0044,129.1495,942,,,,
7913,2015-01-15,,박석산,,,35.9258,128.0542,714.25,,,,
7914,2015-01-15,,삼성산,,,35.7458,128.8164,436.42,,,,
7915,2015-01-15,,밭백산,,,35.8287,128.9452,505.4,,,,
7916,2015-01-15,,비봉산,,,36.2781,128.2876,317.82,,,,
7917,2016-12-07,,백병산,,,37.0167,129.183,1012,,,,
7918,2016-12-07,,영주 용암산,,,36.8333,128.517,359,,,,
7919,2018-06-29,,천부산,,,36.8193,128.4953,740,,,,
7920,2010-11-15,,샘터,,,36.9293,128.4471,1232,,,,
7921,2010-11-15,,천문대,,,36.9343,128.4582,1326,,,,
7922,2010-11-15,,큰골,,,36.4141,129.1912,435,,,,
7923,2010-11-15,,가매봉,,,36.3988,129.1948,850,,,,
7924,2010-11-15,,문장대,,,36.5668,127.8621,1050.86,,,,
7925,2011-02-15,,주봉,,,36.3884,129.1612,696,,,,
7926,2011-02-15,,내원동,,,36.4133,129.1834,432,,,,
7927,2011-02-15,,화북,,,36.5714,127.8886,387.75,,,,
7928,2011-02-15,,삼가,,,36.923,128.5037,395,,,,
7929,2011-02-15,,백운동,,,35.8001,128.1418,510,,,,
7930,2016-03-10,,신술골,,,36.3831,129.1998,543,,,,
7931,2016-03-10,,대문다리,,,36.3881,129.2031,612,,,,
7932,2016-03-10,,비로봉상,,,36.9552,128.4845,1300,,,,
7933,2016-03-10,,비로봉하,,,36.9528,128.4908,1150,,,,
7934,2018-09-11,,문수봉1,,,37.0905,128.9394,1213,,,,
7935,2018-09-11,,문수봉2,,,37.0766,128.9327,1133,,,,
7936,2019-12-11,,백천분소,,,37.0599,129.0042,582,,,,
7970,2011-11-01,,대구,,,35.8131,128.656,120,,,,
7971,2011-11-01,,울진,,,37.0716,129.3762,82.5,,,,
7972,2011-11-01,,영덕,,,36.4931,129.2123,38,,,,
7973,2011-11-01,,포항,,,36.1996,129.3379,39,,,,
7974,2011-11-01,,경주,,,35.7157,129.4653,150,,,,
7975,2015-09-15,,한울원자력,,,37.0859,129.3921,10,,,,
7975,2011-11-01,2015-06-30,한울원자력,,,37.0749,129.3994,,,,,
7976,2015-09-15,,월성원자력,,,35.7191,129.4766,24,,,,
7976,2011-11-01,2015-06-30,월성원자력,,,35.6778,129.4603,,,,,
8000,2019-04-03,,거제 북병산,,,34.8241,128.6663,278,,,,
8001,2002-04-15,,라코루냐,,,43.3667,-8.4167,58,,,,
8001,2019-04-03,,통영 도덕산,,,34.9244,128.3715,370,,,,
8002,2019-04-03,,거창 기백산,,,35.7204,127.7654,1220,,,,
8002,2002-04-15,,라 코루나/아르베드로,,,43.300,-8.3833,97,,,,
8003,2019-11-07,,거제 노자산,,,34.7898,128.6398,302,,,,
8004,2019-11-07,,산청 철마산,,,35.5336,127.8757,587,,,,
8005,2019-11-07,,함양 용추자연휴양림,,,35.7132,127.7508,756,,,,
8006,2019-11-07,,함양 대봉산,,,35.5805,127.7056,858,,,,
8007,2019-11-07,,거창 수망령,,,35.7277,127.7427,913,,,,
8008,2019-11-07,,거창 금원산자연휴양림,,,35.7228,127.7819,807,,,,
8008,2002-04-15,,루고/로자,,,43.1167,-7.450,445,,,,
8009,2019-11-07,,거창 중우박골,,,35.7399,127.780,758,,,,
8010,2020-11-16,,고성 갈모봉,,,34.9678,128.2698,240,,,,
8011,2002-04-15,,아스투리아/아비레,,,43.550,-6.0333,127,,,,
8014,2002-04-15,,기존,,,43.5333,-5.6333,3,,,,
8015,2002-04-15,,오비에도,,,43.350,-5.8667,335,,,,
8021,2002-04-15,,산탄데/파라야스,,,43.4333,-3.8167,6,,,,
8023,2002-04-15,,산탄데르,,,43.4833,-3.800,52,,,,
8025,2002-04-15,,빌바오,,,43.300,-2.9333,42,,,,
8027,2002-04-15,,산 세바스티안 이괼도,,,43.300,-2.050,258,,,,
8029,2002-04-15,,산 세바스탄/푸엔테라,,,43.350,-1.800,5,,,,
8042,2002-04-15,,산티아고/파바코리아,,,42.900,-8.4333,370,,,,
8044,2002-04-15,,폰테베드라,,,42.4333,-8.6167,108,,,,
8045,2002-04-15,,비고 삐나도르,,,42.2167,-8.6333,264,,,,
8048,2002-04-15,,오렌세,,,42.3333,-7.8667,128,,,,
8053,2002-04-15,,폰페라다,,,42.5333,-6.5833,550,,,,
8055,2002-04-15,,레온 비르헨 델 까미노,,,42.5833,-5.650,926,,,,
8075,2002-04-15,,부르고스 비아프리하,,,42.3667,-3.6333,894,,,,
8080,2002-04-15,,비토리아,,,42.8833,-2.7167,513,,,,
8084,2002-04-15,,로그로뇨 아곤씨요,,,42.450,-2.3333,353,,,,
8085,2002-04-15,,팜플로나/노아,,,42.7667,-1.6333,459,,,,
8094,2002-04-15,,우에스카/몬프로리테,,,42.0833,-0.3333,542,,,,
8101,2010-11-15,,남천2,,,35.1458,129.1132,20.07,,,,
8102,2010-11-15,,토성4,,,35.098,129.0235,10.89,,,,
8103,2010-11-15,,연산9,,,35.1763,129.0797,35.24,,,,
8104,2010-11-15,,대라,,,35.2387,129.216,34.11,,,,
8105,2010-11-15,,감전2,,,35.1527,128.9911,4.72,,,,
8106,2010-11-15,,복천,,,35.2049,129.0836,12.91,,,,
8107,2010-11-15,,대청1,,,35.1063,129.0325,57.98,,,,
8108,2010-11-15,,녹산,,,35.1204,128.8974,,,,,
8109,2010-11-15,,용수,,,35.3255,129.1804,62.05,,,,
8110,2010-11-15,,청학2,,,35.091,129.068,62.46,,,,
8111,2010-11-15,,좌천,,,35.3139,129.2441,9.72,,,,
8112,2010-11-15,,대연6,,,35.1365,129.0844,30.79,,,,
8113,2010-11-15,,삼성,,,35.264,129.2323,5.94,,,,
8114,2010-11-15,,부암1,,,35.1629,129.053,25.99,,,,
8115,2010-11-15,,수정2,,,35.1294,129.0455,17.56,,,,
8116,2010-11-15,,구포2,,,35.197,128.9896,6.46,,,,
8117,2010-11-15,,중1,,,35.1631,129.1633,11,,,,
8118,2010-11-15,,당리,,,35.1042,128.9746,21.07,,,,
8119,2010-11-15,,부곡3,,,35.2429,129.0922,25.1,,,,
8120,2010-11-15,,대저1,,,35.2122,128.9805,6.27,,,,
8121,2010-11-15,,와여,,,35.2753,129.1497,78.33,,,,
8122,2012-09-20,,초량동,,,35.1267,129.0463,8,,,,
8123,2012-09-20,,전포동,,,35.1531,129.064,12,,,,
8124,2012-09-20,,온천동,,,35.2067,129.0778,14,,,,
8125,2012-09-20,,대연동,,,35.1295,129.0863,26,,,,
8126,2012-09-20,,덕천동,,,35.2075,129.0061,12,,,,
8127,2012-09-20,,청룡동,,,35.2755,129.0895,91,,,,
8128,2012-09-20,,대저동,,,35.2102,128.9552,4,,,,
8129,2012-09-20,,장림동,,,35.3256,129.1802,4,,,,
8130,2002-04-15,,사모라,,,41.500,-5.750,654,,,,
8130,2012-09-20,,기장읍,,,35.2459,129.2123,31,,,,
8131,2012-09-20,,연산동,,,35.1847,129.0781,12,,,,
8132,2012-09-20,,광복동,,,35.0999,129.0305,11,,,,
8133,2012-09-20,,명장동,,,35.2049,129.0876,19,,,,
8134,2012-09-20,,광안동,,,35.1524,129.0915,44,,,,
